NB,H_BS,H_PRODUCT,HS_UPI,H_DVCS,TP_STATUS2,CANADA,CANADIAN_DERIVATIVE_STATUS,CLEARING_THRESHOLD_EXEEDED
135419876,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,LIVE,Y,Y,
135420107,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,LIVE,Y,Y,
135420108,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,LIVE,Y,Y,
135420109,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135420110,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,LIVE,Y,Y,
135420112,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135420113,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135420300,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135420302,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,LIVE,Y,Y,
135421009,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,,Y,
135422866,B,IRD_CS,InterestRate:IRSwap:FixedFloat,,MKT_OP,N,N,Y
135424286,S,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,Y,Y,
135425915,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,,Y,
135426375,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
135501772,B,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,MKT_OP,Y,Y,
135501773,S,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,MKT_OP,Y,Y,
135501948,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,N,Y,
135505317,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,N,Y,
135506516,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,Y,Y,
135507738,B,CURR_OPT_ASN,ForeignExchange:ComplexExotic,C                                                 ,LIVE,,Y,
135507739,B,CURR_OPT_ASN,ForeignExchange:ComplexExotic,C                                                 ,LIVE,,Y,
135507740,B,CURR_OPT_ASN,ForeignExchange:ComplexExotic,C                                                 ,LIVE,,Y,
135507741,S,CURR_OPT_ASN,ForeignExchange:ComplexExotic,C                                                 ,LIVE,,Y,
135507742,S,CURR_OPT_ASN,ForeignExchange:ComplexExotic,C                                                 ,LIVE,,Y,
135507743,B,CURR_OPT_ASN,ForeignExchange:ComplexExotic,C                                                 ,LIVE,,Y,
135507768,B,CURR_OPT_ASN,ForeignExchange:ComplexExotic,C                                                 ,LIVE,,Y,
135507770,S,CURR_OPT_ASN,ForeignExchange:ComplexExotic,C                                                 ,LIVE,,Y,
135507771,B,CURR_OPT_ASN,ForeignExchange:ComplexExotic,C                                                 ,LIVE,,Y,
135507772,B,CURR_OPT_ASN,ForeignExchange:ComplexExotic,C                                                 ,LIVE,,Y,
135507773,S,CURR_OPT_ASN,ForeignExchange:ComplexExotic,C                                                 ,LIVE,,Y,
135507774,B,CURR_OPT_ASN,ForeignExchange:ComplexExotic,C                                                 ,LIVE,,Y,
135513026,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,,Y,
135519361,S,EQD_RTRN_SWAP,Equity:Swap:PriceReturnBasicPerformance:SingleIndex,,MKT_OP,Y,Y,
135590727,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135590728,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135590729,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135590730,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135590731,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135590732,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135590733,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135590735,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135590736,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135591805,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,,Y,
135594160,B,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,MKT_OP,,N,
135594449,B,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,,N,
135594798,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,,Y,
135594803,S,IRD_CS,InterestRate:CrossCurrency:Basis,,MKT_OP,Y,Y,
135595150,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,,N,
135595154,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,,N,
135595875,B,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,,Y,
135599128,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
135599284,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
135599367,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
135599410,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
135599457,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
135599628,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
135599665,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
135599721,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
135599935,S,IRD_TRS,Credit:TotalReturnSwap,,MKT_OP,Y,Y,
135599939,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,C                                                 ,MKT_OP,,Y,
135600942,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135600965,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,LIVE,Y,Y,
135602718,S,IRD_IRS,InterestRate:IRSwap:FixedFixed,,LIVE,Y,Y,
135602893,S,IRD_IRS,InterestRate:IRSwap:FixedFixed,,LIVE,,Y,
135603026,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,Y,Y,
135604178,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,,Y,
135604357,S,IRD_IRS,InterestRate:IRSwap:FixedFixed,,LIVE,Y,Y,
135604378,B,IRD_CF,InterestRate:CapFloor,C                                                 ,MKT_OP,Y,Y,
135604381,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135604383,B,IRD_CF,InterestRate:CapFloor,C                                                 ,MKT_OP,,Y,
135682282,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,,Y,
135682564,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135682565,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135682567,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135682568,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135682570,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135682573,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135682574,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135682575,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135682577,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
135682596,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,LIVE,Y,Y,
135682597,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,LIVE,Y,Y,
135682599,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,LIVE,Y,Y,
135682600,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,LIVE,Y,Y,
135682601,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,LIVE,Y,Y,
135682602,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,LIVE,Y,Y,
135682603,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,LIVE,Y,Y,
135682604,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,LIVE,Y,Y,
135682605,B,CURR_OPT_BAR,ForeignExchange:SimpleExotic:Barrier,D                                                 ,LIVE,Y,Y,
135686924,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,,N,
135766783,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,Y,Y,
135773343,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,,N,
135773374,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,,N,
135773387,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,,N,
135775812,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,,Y,
135775882,S,IRD_CS,InterestRate:CrossCurrency:FixedFloat,,MKT_OP,,N,
135776703,S,EQD_RTRN_SWAP,Equity:Swap:PriceReturnBasicPerformance:SingleIndex,,MKT_OP,Y,Y,
135854502,B,COM_SWAP,Commodity:Energy:Oil:Swap:Cash,,MKT_OP,Y,Y,
135855069,B,IRD_IRS,InterestRate:IRSwap:FixedFloat,,MKT_OP,N,N,
135856972,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,,Y,
135856973,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,,Y,
135857780,B,IRD_CS,InterestRate:CrossCurrency:FixedFixed,,LIVE,Y,Y,
135859631,S,EQD_RTRN_SWAP,Equity:Swap:PriceReturnBasicPerformance:SingleIndex,,MKT_OP,Y,Y,
135931791,S,IRD_CS,InterestRate:CrossCurrency:Basis,,MKT_OP,N,N,
135933980,B,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,MKT_OP,N,Y,
135937077,B,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,LIVE,N,Y,
135937318,B,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,LIVE,,Y,
135939661,B,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,MKT_OP,,Y,
135943536,S,COM_SWAP,Commodity:Energy:Elec:Swap:Cash,,MKT_OP,,Y,
136015813,S,IRD_CS,InterestRate:CrossCurrency:Basis,,MKT_OP,N,N,Y
136018817,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,N,Y,
136018820,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,N,Y,
136018825,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,N,Y,
136018828,S,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,N,Y,
136021281,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,,Y,
136021919,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,Y,Y,
136022697,B,COM_SWAP,Commodity:Energy:Oil:Swap:Cash,,MKT_OP,Y,Y,N
136022788,B,COM_SWAP,Commodity:Energy:Elec:Swap:Cash,,MKT_OP,Y,Y,
136024748,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,Y,Y,
136027954,S,EQD_RTRN_SWAP,Equity:Swap:PriceReturnBasicPerformance:SingleName,,MKT_OP,N,Y,
136027955,S,EQD_RTRN_SWAP,Equity:Swap:PriceReturnBasicPerformance:SingleName,,MKT_OP,N,Y,
136102310,B,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,MKT_OP,N,Y,
136103541,B,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,LIVE,N,Y,
136105991,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136105994,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136105997,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106000,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106003,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106006,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106009,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106012,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106081,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106084,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106087,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106090,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106093,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106096,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106099,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106102,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106121,S,IRD_OSWP,InterestRate:Option:Swaption,Z                                                 ,LIVE,,Y,
136106491,B,COM_SWAP,Commodity:Energy:NatGas:Swap:Cash,,LIVE,,Y,
136106532,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106535,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106538,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106541,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106544,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106547,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106550,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136106553,B,CURR_FXD_FXD,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136107887,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,N,Y,
136108392,S,CURR_FXD_SWLEG,ForeignExchange:Forward,D                                                 ,LIVE,Y,Y,
136110665,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,,N,
136113259,B,IRD_IRS,InterestRate:IRSwap:OIS,,MKT_OP,,N,
136114608,S,EQD_OPT_OTC,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,LIVE,,Y,
136114609,S,EQD_OPT_ASI,Equity:Option:PriceReturnBasicPerformance:SingleName,C                                                 ,MKT_OP,,Y,
136189561,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,N,Y,
136189564,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,N,Y,
136189567,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,N,Y,
136189570,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,N,Y,
136189573,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,N,Y,
136189576,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,N,Y,
136189579,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,N,Y,
136189582,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,N,Y,
136190127,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
136190130,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
136190132,S,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
136190141,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
136190146,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
136190147,B,CURR_OPT_SMP,ForeignExchange:VanillaOption,D                                                 ,LIVE,Y,Y,
136190993,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,,Y,
136191004,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,,Y,
136191990,S,CURR_FXD_FXD,ForeignExchange:ComplexExotic,D                                                 ,LIVE,Y,Y,
